id,log_date,timestamp,location,dominan,aqi,pm25,pm10,co,no2,so2,o3
242,2025-04-22 18:29:01.274671+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
243,2025-04-22 18:30:02.219312+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
244,2025-04-22 18:31:02.913514+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
245,2025-04-22 18:32:03.669144+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
246,2025-04-22 18:33:04.33178+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
247,2025-04-22 18:34:05.009844+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
248,2025-04-22 18:35:05.710411+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
249,2025-04-22 18:36:06.422671+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
250,2025-04-22 18:37:07.130741+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
251,2025-04-22 18:38:08.205441+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
252,2025-04-22 18:39:08.870038+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
253,2025-04-22 18:40:09.58547+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
254,2025-04-22 18:41:10.29182+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
255,2025-04-22 18:42:11.089187+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
256,2025-04-22 18:43:11.811353+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
257,2025-04-22 18:44:12.513977+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
258,2025-04-22 18:45:13.196216+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
259,2025-04-22 18:46:13.856963+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
260,2025-04-22 18:47:14.562061+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
261,2025-04-22 18:48:15.259012+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
262,2025-04-22 18:49:15.940648+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
263,2025-04-22 18:50:16.659356+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
264,2025-04-22 18:51:17.357029+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
265,2025-04-22 18:52:18.023124+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
266,2025-04-22 18:53:18.720053+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
267,2025-04-22 18:54:19.419753+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
268,2025-04-22 18:55:20.097033+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
269,2025-04-22 18:56:20.762037+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
270,2025-04-22 18:57:21.417218+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
271,2025-04-22 18:58:22.138599+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
272,2025-04-22 18:59:23.029265+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
273,2025-04-22 19:00:23.794763+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
274,2025-04-22 19:01:24.519165+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
275,2025-04-22 19:02:25.23771+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
276,2025-04-22 19:03:25.978213+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
277,2025-04-22 19:04:26.686122+07,2025-04-22 18:00:00+07,surabaya,pm25,113,113,48,,49,44,81
278,2025-04-22 19:05:27.405523+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
279,2025-04-22 19:06:28.139163+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
280,2025-04-22 19:07:28.86874+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
281,2025-04-22 19:08:29.600775+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
282,2025-04-22 19:09:30.292662+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
283,2025-04-22 19:10:31.025961+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
284,2025-04-22 19:11:32.219224+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
285,2025-04-22 19:12:32.953196+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
286,2025-04-22 19:13:33.63846+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
287,2025-04-22 19:14:34.351869+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
288,2025-04-22 19:15:35.046245+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
289,2025-04-22 19:16:35.739963+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
290,2025-04-22 19:17:36.486986+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
291,2025-04-22 19:18:37.224891+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
292,2025-04-22 19:19:37.928129+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
293,2025-04-22 19:20:38.673022+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
294,2025-04-22 19:21:39.415661+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
295,2025-04-22 19:22:40.455444+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
296,2025-04-22 19:23:41.190193+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
297,2025-04-22 19:24:41.914639+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
298,2025-04-22 19:25:42.604186+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
299,2025-04-22 19:26:43.293879+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
300,2025-04-22 19:27:44.005929+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
301,2025-04-22 19:28:44.688037+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
302,2025-04-22 19:29:45.445031+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
303,2025-04-22 19:30:46.203409+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
304,2025-04-22 19:31:46.952676+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
305,2025-04-22 19:32:47.682175+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
306,2025-04-22 19:33:48.42759+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
307,2025-04-22 19:34:49.154439+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
308,2025-04-22 19:35:49.899771+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
309,2025-04-22 19:36:50.63995+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
310,2025-04-22 19:37:51.323176+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
311,2025-04-22 19:38:52.049924+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
312,2025-04-22 19:39:52.778297+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
313,2025-04-22 19:40:53.486715+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
314,2025-04-22 19:41:54.235728+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
315,2025-04-22 19:42:54.991495+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
316,2025-04-22 19:43:55.746824+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
317,2025-04-22 19:44:56.433905+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
318,2025-04-22 19:45:57.191874+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
319,2025-04-22 19:46:57.940385+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
320,2025-04-22 19:47:58.680279+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
321,2025-04-22 19:48:59.405739+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
322,2025-04-22 19:50:00.133294+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
323,2025-04-22 19:51:00.876281+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
324,2025-04-22 19:52:01.606072+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
325,2025-04-22 19:53:02.386834+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
326,2025-04-22 19:54:03.115732+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
327,2025-04-22 19:55:03.81389+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
328,2025-04-22 19:56:04.528958+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
329,2025-04-22 19:57:05.248164+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
330,2025-04-22 19:58:05.96325+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
331,2025-04-22 19:59:06.703488+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
332,2025-04-22 20:00:07.42082+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
333,2025-04-22 20:01:08.17169+07,2025-04-22 19:00:00+07,surabaya,pm25,112,112,48,,49,44,82
334,2025-04-23 05:32:46.463378+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
335,2025-04-23 05:33:47.189737+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
336,2025-04-23 05:34:47.834036+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
337,2025-04-23 05:35:48.518268+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
338,2025-04-23 05:36:49.163373+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
339,2025-04-23 05:37:49.849751+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
340,2025-04-23 05:38:50.494524+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
341,2025-04-23 05:39:51.154118+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
342,2025-04-23 05:40:51.873567+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
343,2025-04-23 05:41:52.559042+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
344,2025-04-23 05:42:53.217968+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
345,2025-04-23 05:43:53.932558+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
346,2025-04-23 05:44:54.637469+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
347,2025-04-23 05:45:55.323848+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
348,2025-04-23 05:46:56.003145+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
349,2025-04-23 05:47:57.024581+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
350,2025-04-23 05:48:57.737907+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
351,2025-04-23 05:49:58.421597+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
352,2025-04-23 05:50:59.088752+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
353,2025-04-23 05:51:59.741777+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
354,2025-04-23 05:53:00.438031+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
355,2025-04-23 05:54:01.103198+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
356,2025-04-23 05:55:01.797927+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
357,2025-04-23 05:56:02.452467+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
358,2025-04-23 05:57:03.136641+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
359,2025-04-23 05:58:03.818317+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
360,2025-04-23 05:59:04.468157+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
361,2025-04-23 06:00:05.219184+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
362,2025-04-23 06:01:05.90831+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
363,2025-04-23 06:02:06.553532+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
364,2025-04-23 06:03:07.569701+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
365,2025-04-23 06:04:08.253843+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
366,2025-04-23 06:05:08.946849+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
367,2025-04-23 06:06:09.655129+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
368,2025-04-23 06:07:10.333702+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
369,2025-04-23 06:08:11.001715+07,2025-04-23 05:00:00+07,surabaya,pm25,115,115,50,,46,44,84
370,2025-04-23 06:09:11.988717+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
371,2025-04-23 06:10:12.651329+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
372,2025-04-23 06:11:13.33199+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
373,2025-04-23 06:12:14.002708+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
374,2025-04-23 06:13:14.813007+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
375,2025-04-23 06:14:15.485177+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
376,2025-04-23 06:15:16.137802+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
377,2025-04-23 06:16:17.135776+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
378,2025-04-23 06:17:17.791024+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
379,2025-04-23 06:18:18.436819+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
380,2025-04-23 06:19:19.130852+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
381,2025-04-23 06:20:19.826403+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
382,2025-04-23 06:21:20.495346+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
383,2025-04-23 06:22:21.153337+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
384,2025-04-23 06:23:21.850243+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
385,2025-04-23 06:24:22.538423+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
386,2025-04-23 06:25:23.189979+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
387,2025-04-23 06:26:23.86+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
388,2025-04-23 06:27:24.550298+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
389,2025-04-23 06:28:25.242705+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
390,2025-04-23 06:29:25.908557+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
391,2025-04-23 06:30:26.608559+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
392,2025-04-23 06:31:27.311926+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
393,2025-04-23 06:32:28.085302+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
394,2025-04-23 06:33:28.773308+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
395,2025-04-23 06:34:29.766813+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
396,2025-04-23 06:35:30.461332+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
397,2025-04-23 06:36:31.147399+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
398,2025-04-23 06:37:31.829121+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
399,2025-04-23 06:38:32.523958+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
400,2025-04-23 06:39:33.2172+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
401,2025-04-23 06:40:33.909881+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
402,2025-04-23 06:41:35.224573+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
403,2025-04-23 06:42:36.209073+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
404,2025-04-23 06:43:36.901735+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
405,2025-04-23 06:44:37.917975+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
406,2025-04-23 06:45:38.622759+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
407,2025-04-23 06:46:39.326546+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
408,2025-04-23 06:47:39.982496+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
409,2025-04-23 06:48:40.668255+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
410,2025-04-23 06:49:41.700799+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
411,2025-04-23 06:50:42.393512+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
412,2025-04-23 06:51:43.075465+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
413,2025-04-23 06:52:43.742423+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
414,2025-04-23 06:53:44.425063+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
415,2025-04-23 06:54:45.09034+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
416,2025-04-23 06:55:45.755401+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
417,2025-04-23 06:56:46.406785+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
418,2025-04-23 06:57:47.09422+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
419,2025-04-23 06:58:47.746498+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
420,2025-04-23 06:59:48.39113+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
421,2025-04-23 07:00:49.086636+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
422,2025-04-23 07:01:49.748145+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
423,2025-04-23 07:02:50.43813+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
424,2025-04-23 07:03:51.093785+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
425,2025-04-23 07:04:51.778889+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
426,2025-04-23 07:05:52.517637+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
427,2025-04-23 07:06:53.208537+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
428,2025-04-23 07:07:53.879602+07,2025-04-23 06:00:00+07,surabaya,pm25,116,116,50,,46,44,84
429,2025-04-23 07:08:54.548119+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
430,2025-04-23 07:09:55.239402+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
431,2025-04-23 07:10:55.910717+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
432,2025-04-23 07:11:56.971419+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
433,2025-04-23 07:12:57.700392+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
434,2025-04-23 07:13:58.381802+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
435,2025-04-23 07:14:59.073274+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
436,2025-04-23 07:15:59.763111+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
437,2025-04-23 07:17:00.448909+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
438,2025-04-23 07:18:01.461957+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
439,2025-04-23 07:19:02.121258+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
440,2025-04-23 07:20:02.81344+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
441,2025-04-23 07:21:03.466038+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
442,2025-04-23 07:22:04.117494+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
443,2025-04-23 07:23:04.814315+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
444,2025-04-23 07:24:05.46458+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
445,2025-04-23 07:25:06.153296+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
446,2025-04-23 07:26:06.845176+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
447,2025-04-23 07:27:07.535474+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
448,2025-04-23 07:28:08.229168+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
449,2025-04-23 07:29:08.922917+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
450,2025-04-23 07:30:09.590877+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
451,2025-04-23 07:31:10.259944+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
452,2025-04-23 07:32:10.929421+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
453,2025-04-23 07:33:11.641617+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
454,2025-04-23 07:34:12.340371+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
455,2025-04-23 07:35:13.035577+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
456,2025-04-23 07:36:13.724806+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
457,2025-04-23 07:37:14.39284+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
458,2025-04-23 07:38:15.080618+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
459,2025-04-23 07:39:15.767064+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
460,2025-04-23 07:40:16.415677+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
461,2025-04-23 07:41:17.07961+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
462,2025-04-23 07:42:17.770181+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
463,2025-04-23 07:43:18.461623+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
464,2025-04-23 07:44:19.149555+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
465,2025-04-23 07:45:19.855178+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
466,2025-04-23 07:46:20.542361+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
467,2025-04-23 07:47:21.235171+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
468,2025-04-23 07:48:21.895106+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
469,2025-04-23 07:49:22.587128+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
470,2025-04-23 07:50:23.285001+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
471,2025-04-23 07:51:23.971022+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
472,2025-04-23 07:52:24.663431+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
473,2025-04-23 07:53:25.355345+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
474,2025-04-23 07:54:26.010427+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
475,2025-04-23 07:55:26.676352+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
476,2025-04-23 07:56:27.368137+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
477,2025-04-23 07:57:28.06231+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
478,2025-04-23 07:58:28.755304+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
479,2025-04-23 07:59:29.450599+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
480,2025-04-23 08:00:30.164266+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
481,2025-04-23 08:01:30.810272+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
482,2025-04-23 08:02:31.480131+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
483,2025-04-23 08:03:32.221602+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
484,2025-04-23 08:04:32.912882+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
485,2025-04-23 08:05:33.601251+07,2025-04-23 07:00:00+07,surabaya,pm25,113,113,49,,46,44,85
